date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:15:57	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Apr%202023%2023:15:57%20GMT	https://achyutha.com/images/mindbrush/invite.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/invite.png	(from https://achyutha.com/mindbrush.html)
18:15:59	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Apr%202023%2023:15:59%20GMT	https://achyutha.com/images/mindbrush/mb-2.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/mb-2.png	(from https://achyutha.com/mindbrush.html)
18:15:59	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Apr%202023%2023:15:59%20GMT	https://achyutha.com/images/mindbrush/mb-3.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/mindbrush/mb-3.png	(from https://achyutha.com/mindbrush.html)
18:15:59	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Apr%202023%2023:15:59%20GMT	https://achyutha.com/images/propel/micro-7.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/propel/micro-7.png	(from https://achyutha.com/propel.html)
18:15:59	648632/648632	---M--	200	added ('OK')	image/jpeg	etag:%229e5b8-5c78f7386afaf%22	https://achyutha.com/images/home/highline.jpeg	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/home/highline.jpg	(from https://achyutha.com/css/styles.min.css)
18:16:01	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Apr%202023%2023:16:01%20GMT	https://achyutha.com/images/propel/behance-case-study.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/propel/behance-case-study.png	(from https://achyutha.com/propel.html)
18:16:01	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2003%20Apr%202023%2023:16:01%20GMT	https://achyutha.com/images/home/highline.jpeg	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/home/highline.jpg	(from https://achyutha.com/css/styles.min.css)
18:16:01	510900/510900	---M--	200	added ('OK')	image/jpeg	etag:%227cbb4-5c78f73676f07%22	https://achyutha.com/images/home/daniel-bw-1.jpeg	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/home/daniel-bw-1.jpg	(from https://achyutha.com/css/styles.min.css)
18:16:01	648807/648807	---M--	200	added ('OK')	image/gif	etag:%229e667-5851579d4e77d%22	https://achyutha.com/images/home/Mindfulness.gif	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/home/Mindfulness.gif	(from https://achyutha.com/css/styles.min.css)
18:16:03	260495/260495	---M--	200	added ('OK')	image/png	etag:%223f98f-5851579b1bec7%22	https://achyutha.com/images/home/dailyui-5-resize.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/home/dailyui-5-resize.png	(from https://achyutha.com/css/styles.min.css)
18:16:04	299612/299612	---M--	200	added ('OK')	image/png	etag:%224925c-5851579c8f0bf%22	https://achyutha.com/images/home/uniwellness-1.png	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/home/uniwellness-1.png	(from https://achyutha.com/css/styles.min.css)
18:16:05	212513/212513	---M--	200	added ('OK')	image/jpeg	etag:%2233e21-5851579b7aa86%22	https://achyutha.com/images/home/babylon-1-resize.jpeg	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/images/home/babylon-1-resize.jpg	(from https://achyutha.com/css/styles.min.css)
18:16:05	14692/14692	---M--	200	added ('OK')	text/html	etag:%223964-5c78f635071b0%22	https://achyutha.com/goldman.html	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/goldman.html	(from https://achyutha.com/)
18:16:06	23739/23739	---M--	200	added ('OK')	text/html	etag:%225cbb-59a16f9ecf119%22	https://achyutha.com/mindbrush.html	/Users/achyuthavetagiri/websites/Portfolio/achyutha.com/mindbrush.html	(from https://achyutha.com/elliewood.html)
